0.8534,0,0,0,0,0
0.8573,0,0,0,0,0
0.8288,0,0,0,0,0
0.8151,0,0,0,0,0
0.7895,0,0,0,0,0
0.7663,0,0,0,0,0
0.7809,0,0,0,0,0
0.8073,0,0,0,0,0
0.8393,0,0,0,0,0
0.8842,0,0,0,0,0
0.9355,0,0,0,0,0
0.9787,0,0,0,0,0
1.0429,0,0,0,0,0
1.1122,0,0,0,0,0
1.1498,0,0,0,0,0
1.1093,0,0,0,0,0
1.3129,0,0,0,0,0
1.3813,0,0,0,0,0
1.5168,0,0,0,0,0
1.5561,0,0,0,0,0
1.5036,0,0,0,0,0
1.3744,0,0,0,0,0
